TourID,ClientID,Hotel rating,Beach rating,Transportation rating,Overall,Recommendation
379,184,2.1,1.4,4.0,2.6,1
378,353,0.2,0.3,3.7,1.7,0
382,662,1.1,1.2,1.8,1.3,0
382,664,1.6,1.9,3.6,2.6,1
381,684,0.6,1.6,0.2,0.9,0
381,418,1.4,2.1,4.4,2.2,1
381,368,1.5,2.4,0.8,1.4,0
381,405,1.6,2.3,1.2,2.0,0
247,965,2.7,3.5,0.3,2.3,1
382,665,0.7,0.0,4.0,1.5,0
382,666,0.1,0.0,0.9,0.3,0
382,667,1.6,2.3,3.3,1.9,0
381,369,0.2,0.6,4.3,2.1,0
381,686,1.6,0.8,2.4,2.1,0
381,687,0.6,1.0,1.8,1.4,0
381,688,0.8,0.4,0.2,0.7,0
247,967,2.7,2.0,0.6,1.8,0
383,852,2.0,2.3,1.3,2.2,0
247,966,2.5,2.7,0.5,2.3,0
383,851,1.2,0.6,4.6,2.4,0
383,834,2.0,2.4,1.0,2.0,1
384,947,4.4,4.2,0.3,3.4,1
384,948,5.0,4.6,1.4,3.9,1
384,949,4.9,5.0,1.9,3.8,1
382,668,0.5,0.1,0.5,0.5,1
382,669,1.7,0.9,2.4,1.6,0
382,670,0.3,1.2,3.6,1.5,0
382,671,0.2,0.0,0.5,0.3,0
383,833,0.9,1.7,0.6,1.5,0
383,853,0.4,0.0,3.1,1.1,0
383,855,1.6,2.0,3.0,2.6,1
384,950,5.0,5.0,3.0,3.9,1
385,536,0.4,0.5,3.2,1.3,0
385,537,0.3,1.1,1.6,1.5,0
383,854,0.2,0.8,1.1,1.0,0
383,856,1.7,2.5,4.4,3.4,1
384,635,4.4,3.9,2.0,3.8,1
383,858,0.4,1.3,4.5,2.1,0
385,538,1.0,1.1,1.0,0.6,0
386,429,1.6,1.8,2.4,2.2,0
384,951,5.0,5.0,3.2,4.1,1
384,630,4.6,3.6,3.8,3.6,1
384,952,4.2,3.5,1.8,2.8,1
387,738,4.7,5.0,0.1,3.0,1
385,539,0.9,1.4,2.9,1.6,0
385,540,1.1,0.2,0.8,0.7,0
388,346,5.0,5.0,0.4,3.7,1
385,541,0.2,0.0,1.5,0.9,1
385,542,1.2,0.7,0.7,0.6,0
386,430,0.2,0.0,2.6,0.4,0
386,231,0.9,0.9,3.6,2.3,0
386,434,1.1,1.0,2.2,1.2,0
387,711,5.0,5.0,3.8,4.1,1
388,347,5.0,4.1,2.5,3.7,1
388,348,4.2,3.4,0.9,3.1,1
388,68,5.0,5.0,2.4,4.5,1
388,349,5.0,4.2,0.3,3.2,1
387,740,5.0,4.1,2.8,4.4,1
387,433,4.5,5.0,4.4,4.7,1
387,712,4.0,4.4,1.4,3.1,1
387,742,4.1,3.6,2.5,3.5,1
390,215,2.5,1.9,2.2,2.3,0
387,741,4.5,4.6,4.1,4.6,1
389,144,0.6,0.5,2.7,1.4,0
387,743,4.4,5.0,0.5,3.4,1
389,145,1.5,0.8,1.3,1.1,0
389,146,1.2,0.9,3.3,1.7,1
387,534,5.0,4.5,3.1,3.8,1
391,797,2.5,3.0,0.7,2.5,1
391,798,2.4,3.0,3.8,2.8,1
391,800,2.9,1.9,1.5,1.8,0
390,216,1.4,0.8,4.1,2.5,1
390,217,1.5,1.6,3.0,2.4,0
389,111,1.1,1.6,4.2,2.5,1
391,421,3.2,2.7,4.2,3.2,1
389,107,1.2,1.7,4.5,2.7,1
391,801,3.2,4.0,1.5,2.7,1
389,148,0.2,0.1,4.3,1.5,0
390,81,1.1,1.4,3.4,2.3,0
390,219,2.0,2.5,0.3,1.9,0
392,623,1.6,0.9,4.6,2.1,0
390,220,1.0,0.1,1.8,1.0,0
390,221,1.9,1.4,3.5,2.1,0
393,718,3.5,4.2,4.2,4.2,1
390,222,2.3,3.3,2.6,2.6,1
393,719,3.0,2.6,1.4,2.3,0
392,624,1.3,1.4,2.4,1.4,0
392,625,2.0,1.8,3.3,2.7,0
392,627,1.2,0.9,4.0,1.9,0
392,626,2.6,2.1,4.2,3.2,1
393,720,2.4,3.3,0.1,1.7,0
395,404,3.0,2.5,3.9,2.9,1
393,722,2.4,2.0,3.8,2.4,0
393,344,3.5,3.5,4.3,3.3,1
393,483,3.9,3.9,1.4,3.2,1
394,174,4.7,4.0,4.6,4.0,0
339,677,1.6,1.7,4.1,2.1,1
392,628,2.1,1.9,0.3,1.1,0
339,678,0.2,1.2,4.7,1.6,0
392,629,1.8,1.7,1.8,1.9,0
339,679,1.0,0.7,1.6,0.6,0
392,616,1.7,2.7,3.3,2.3,0
392,632,2.0,1.5,1.4,1.3,0
395,406,2.0,2.0,0.9,1.3,0
394,175,3.3,2.5,3.0,2.8,1
394,176,4.2,5.0,1.0,3.3,1
339,680,1.2,0.6,3.1,1.4,0
339,681,0.4,0.0,4.5,1.2,0
395,407,3.0,2.0,2.5,2.9,1
395,403,1.0,1.5,1.6,1.5,0
395,398,2.0,1.7,1.7,1.9,0
394,177,4.7,3.8,3.4,4.2,1
396,725,0.4,0.0,3.4,0.9,0
395,397,2.3,2.3,2.6,2.4,0
395,409,1.2,0.2,4.2,1.6,0
394,179,4.9,5.0,3.3,4.5,1
396,726,1.9,2.3,1.1,2.1,0
397,52,2.1,1.9,1.7,1.8,1
396,727,1.2,0.3,0.4,0.2,1
395,387,1.8,1.7,3.8,2.0,1
395,411,2.8,2.3,2.7,2.8,1
398,404,0.6,0.6,1.5,1.1,0
398,406,0.8,0.1,4.6,1.8,0
398,407,1.5,2.0,0.7,1.4,0
397,53,2.1,1.7,4.8,2.8,1
396,728,1.0,0.0,4.9,2.0,0
399,579,2.1,3.1,4.2,3.1,0
399,580,2.5,3.0,0.5,2.0,0
399,581,3.7,3.2,0.4,2.1,1
398,403,1.3,0.7,3.3,2.0,0
398,398,1.6,1.6,0.2,1.2,0
398,397,0.3,1.0,1.4,1.0,1
396,703,0.7,0.2,3.1,0.9,0
397,54,1.8,2.6,0.5,1.5,0
397,56,2.8,2.4,2.2,2.2,0
396,730,0.5,0.0,0.9,0.1,0
397,55,1.6,2.1,0.3,0.8,0
396,724,0.4,0.0,4.2,1.8,0
397,58,2.8,2.3,1.1,1.7,0
396,732,2.0,1.7,2.9,2.5,0
400,110,1.5,2.0,4.1,3.0,1
400,142,2.2,2.3,1.7,1.8,0
399,328,3.3,4.1,4.2,4.0,1
399,583,2.1,1.9,1.3,2.2,0
399,584,3.3,4.1,2.3,3.0,1
399,585,3.1,3.8,0.4,2.6,1
398,409,0.1,0.7,0.4,0.5,0
401,285,5.0,5.0,0.1,3.8,1
401,286,4.3,4.9,1.4,3.4,1
400,143,2.0,1.7,1.2,1.6,0
400,144,2.3,2.2,3.7,2.3,0
400,145,1.9,1.9,4.9,3.0,1
402,541,2.2,2.0,1.3,2.3,0
401,279,4.9,5.0,3.4,4.5,0
402,542,3.8,4.6,2.4,3.2,1
401,287,5.0,4.1,2.5,4.2,1
402,543,2.8,2.7,0.8,1.6,1
402,150,2.5,3.1,1.8,2.5,1
401,289,4.9,5.0,2.0,3.7,1
402,235,3.9,3.0,4.2,4.2,1
402,547,3.9,3.8,3.1,3.3,1
402,548,2.2,1.7,2.2,2.1,0
402,549,2.6,2.1,4.9,2.9,1
336,355,3.7,3.9,2.3,3.1,1
336,351,2.4,2.3,3.8,3.2,1
336,300,2.7,2.1,1.0,2.2,0
336,72,2.1,2.5,1.7,2.3,1
402,550,2.4,2.9,3.4,3.3,1
403,489,5.0,4.2,0.7,2.8,0
402,427,2.1,1.2,2.0,1.6,0
404,804,3.1,3.7,3.7,3.9,1
336,359,2.2,2.4,4.9,3.6,1
403,490,5.0,5.0,2.5,4.0,1
403,491,5.0,5.0,4.0,4.5,1
403,487,4.9,3.9,0.4,2.7,1
405,734,2.2,1.8,1.2,1.5,0
404,843,3.3,4.3,3.9,4.0,1
404,845,3.4,2.5,4.9,3.6,1
404,739,3.0,3.1,2.9,3.4,0
336,360,3.7,3.7,4.0,3.6,1
336,358,2.5,3.1,1.9,2.1,0
336,357,2.4,2.9,0.9,2.2,0
403,494,4.9,5.0,1.4,3.5,1
403,493,5.0,4.1,0.0,3.5,1
403,495,4.0,4.3,3.9,3.6,0
407,493,1.3,2.0,3.3,2.0,0
405,750,2.7,2.4,3.2,2.4,0
407,495,0.8,1.5,1.2,1.1,0
405,751,3.9,3.4,1.9,3.6,1
406,529,1.5,0.9,4.9,2.3,0
404,846,3.7,3.5,2.0,3.2,1
407,488,1.8,1.5,3.5,2.0,1
403,488,4.3,3.8,0.2,3.0,1
403,496,5.0,4.2,1.2,3.5,1
405,752,3.4,3.1,3.4,2.9,0
405,753,4.0,4.2,1.7,3.1,1
404,847,3.3,4.3,4.1,4.3,1
404,844,3.0,2.7,2.9,3.0,1
406,530,2.3,1.8,4.2,2.9,1
406,531,2.2,2.9,4.8,3.4,1
406,209,1.2,1.5,4.5,2.4,0
406,535,1.7,0.8,1.2,0.8,0
408,563,1.2,0.2,1.6,0.7,0
407,496,0.8,0.0,0.9,0.5,0
407,497,0.6,0.8,3.6,1.9,0
408,564,2.9,2.2,0.8,2.0,0
408,565,2.6,3.2,4.4,3.2,1
408,426,1.0,0.7,4.0,1.6,1
405,754,3.3,3.0,0.3,2.0,0
405,755,3.0,2.0,1.1,2.0,0
404,842,2.5,2.7,0.0,1.4,0
409,711,0.2,1.0,1.8,1.2,1
404,837,3.4,3.7,2.6,3.1,1
406,536,1.4,0.7,0.1,0.3,0
409,740,0.1,1.0,2.3,1.0,0
404,848,2.9,2.8,2.9,3.0,1
406,537,2.9,2.0,2.0,1.9,0
406,538,2.4,3.3,1.7,2.0,0
408,566,2.2,2.1,1.6,2.3,0
410,58,2.1,1.7,0.4,1.1,0
408,567,1.0,1.8,1.7,1.1,0
408,568,1.5,1.7,1.0,1.2,0
409,433,1.8,2.1,0.1,1.5,0
410,57,3.7,4.3,1.5,3.2,1
410,59,2.3,1.4,1.5,2.1,0
410,60,2.7,3.1,2.8,3.1,1
411,295,3.0,2.9,3.1,3.4,1
409,712,1.3,0.6,4.7,1.7,0
409,742,1.5,1.5,0.1,0.8,0
409,741,0.2,0.0,2.6,0.4,0
410,61,2.8,1.9,3.2,2.9,1
411,297,3.0,3.9,0.7,2.6,1
411,298,4.0,4.5,1.5,3.0,1
411,299,3.2,2.6,5.0,3.6,1
410,62,3.9,4.4,2.3,3.6,1
410,9,2.2,3.2,1.0,1.7,0
411,281,2.9,2.1,3.9,2.8,1
411,280,3.7,3.1,2.8,3.5,0
412,615,2.0,2.0,4.6,3.3,1
413,107,2.1,2.2,2.2,2.7,1
413,148,2.3,2.7,1.3,1.7,0
413,149,2.2,2.8,1.4,2.2,0
411,302,2.6,1.8,1.6,1.6,0
411,301,2.7,2.8,0.7,2.3,0
411,303,2.1,1.2,1.5,1.2,0
411,304,4.0,4.4,2.2,3.8,1
414,557,1.0,1.6,3.8,2.4,0
414,556,1.7,2.5,2.8,2.0,0
412,582,1.0,0.6,1.9,1.1,0
416,659,3.2,3.0,0.9,2.7,1
414,558,0.7,1.3,3.5,1.8,0
412,574,0.5,0.0,1.9,1.2,0
416,341,4.2,3.7,1.5,2.6,1
415,955,3.4,3.3,4.3,3.8,1
413,153,4.0,4.2,4.8,4.4,1
416,661,3.9,4.0,0.3,3.2,1
412,617,1.7,1.0,3.5,2.4,0
413,20,2.2,1.7,2.5,2.2,0
413,1,2.0,2.5,3.7,2.9,1
413,155,3.4,3.6,1.7,2.5,1
414,560,1.0,1.6,4.9,2.7,1
414,559,0.0,0.4,2.2,0.8,0
412,619,0.2,0.1,2.7,0.6,0
416,663,4.6,3.9,3.4,3.7,1
415,960,4.5,5.0,0.2,3.7,0
417,808,1.8,2.7,1.0,2.1,0
413,3,3.6,3.9,4.2,4.0,1
416,662,3.3,2.8,4.5,3.7,0
417,810,1.7,2.2,0.4,1.1,1
415,962,4.6,4.5,1.1,3.6,1
416,664,4.2,5.0,4.0,4.3,1
414,561,0.1,0.0,4.8,1.5,0
412,612,0.5,0.0,0.3,0.6,0
412,611,1.8,2.5,3.1,2.1,0
412,621,1.0,1.0,0.9,0.8,0
412,618,0.1,0.8,3.1,1.0,0
417,809,1.9,1.0,0.2,1.3,1
416,665,4.2,4.3,4.1,4.2,1
417,782,1.6,0.8,1.8,1.2,1
416,666,4.5,5.0,0.9,3.9,1
417,812,1.0,0.1,1.9,0.8,0
415,961,4.4,4.2,4.5,4.3,1
415,963,4.0,3.5,1.2,3.4,1
418,236,3.3,3.0,1.0,2.8,1
418,237,3.2,2.8,0.2,2.5,0
418,238,2.8,3.6,1.3,2.5,1
414,562,0.2,0.6,1.4,0.7,0
414,563,1.9,1.7,1.7,2.0,1
414,564,1.0,0.5,0.8,1.2,0
414,565,0.7,1.3,4.4,2.0,1
417,781,0.5,0.0,0.6,0.0,0
415,964,3.7,3.7,1.3,3.1,1
417,815,0.1,0.9,4.6,1.6,0
417,816,1.1,1.1,3.0,1.4,0
415,965,4.8,4.3,2.7,3.4,1
417,817,0.7,0.7,1.3,0.6,0
418,239,2.8,2.9,1.8,2.8,1
418,77,2.7,3.3,1.5,2.3,0
419,615,1.5,1.7,2.7,2.1,1
415,967,4.2,4.3,1.5,3.2,1
415,966,3.6,4.5,0.5,2.7,1
415,968,4.2,4.2,1.2,2.9,1
418,240,3.1,3.2,2.7,3.4,1
418,241,3.2,3.4,4.0,3.1,1
418,242,2.5,2.6,2.7,3.1,1
419,582,2.9,2.6,2.0,2.8,1
419,574,3.0,2.9,2.2,2.2,0
418,243,3.7,4.3,2.5,3.3,1
419,617,1.2,1.4,0.2,1.2,0
420,42,3.9,3.9,3.9,4.3,1
419,619,2.2,2.0,4.4,2.4,0
420,43,4.8,4.3,1.8,3.3,1
419,612,2.1,2.3,4.6,3.0,1
419,611,1.6,1.3,3.7,2.6,1
420,46,4.0,4.0,4.6,3.8,1
420,45,4.0,3.8,1.5,2.6,1
421,212,1.5,2.1,2.1,1.4,0
420,48,4.3,4.2,4.7,4.4,0
420,49,4.8,5.0,3.7,4.7,1
420,47,3.1,3.2,4.4,3.3,1
423,91,3.7,2.8,4.3,3.2,1
422,618,1.3,1.7,4.0,2.2,0
423,87,3.2,3.2,3.1,3.4,0
421,213,0.9,0.5,0.9,0.6,0
421,214,0.0,0.9,1.3,0.5,0
421,215,1.7,2.4,3.0,2.5,0
421,216,0.4,0.3,1.7,1.0,0
424,22,2.0,1.2,2.8,2.0,0
423,167,3.4,2.8,4.9,3.7,1
422,622,2.4,3.2,4.2,3.3,1
422,623,1.1,0.9,2.2,1.5,0
423,169,4.7,4.3,2.2,3.8,1
423,168,3.9,3.9,4.3,4.4,1
422,624,1.7,2.3,3.3,2.8,1
425,343,5.0,5.0,3.8,4.6,1
421,217,1.1,1.8,4.8,2.5,0
421,81,0.4,1.0,2.4,1.6,0
421,219,0.6,0.8,1.4,0.8,0
421,220,1.6,0.8,3.6,2.1,0
424,6,3.3,3.5,4.4,3.8,1
424,92,3.0,2.0,4.4,3.6,1
422,625,2.9,3.0,2.8,3.2,1
422,627,1.9,2.8,2.1,1.9,0
422,626,1.5,0.9,3.8,2.2,0
425,653,4.1,4.1,1.3,3.3,0
426,461,4.8,4.3,0.5,3.2,1
424,93,3.9,4.5,3.1,3.4,1
424,95,2.7,3.4,2.3,3.2,1
425,654,4.1,4.0,2.0,3.5,1
425,655,4.2,4.3,1.0,3.0,1
425,657,4.7,3.9,4.8,4.7,1
427,465,1.1,1.0,1.0,1.4,0
426,463,4.0,4.9,3.5,3.7,0
428,218,1.8,1.5,4.8,2.3,0
426,464,3.1,2.8,2.8,2.7,1
427,467,1.1,0.8,4.7,1.7,0
427,468,1.9,1.4,3.2,2.1,0
428,76,1.6,2.1,2.7,2.3,0
427,205,0.6,0.0,1.1,1.0,0
428,75,1.9,2.6,1.3,1.5,0
426,465,4.6,5.0,4.9,4.8,1
426,467,3.1,3.9,3.9,3.5,1
426,468,3.5,2.6,2.7,2.5,1
427,469,1.7,1.3,1.3,1.0,0
428,246,1.8,1.0,0.3,1.0,0
429,830,3.0,3.2,2.8,3.2,0
429,778,1.9,2.7,1.3,2.2,1
428,247,1.1,2.0,0.9,0.9,0
428,248,1.8,2.2,4.0,2.8,1
427,466,1.2,1.8,0.3,1.4,1
429,776,1.5,2.4,2.6,2.0,0
429,832,2.3,3.0,3.0,3.2,1
429,836,1.9,2.5,1.0,2.3,0
429,835,1.2,1.7,4.5,2.6,1
430,156,3.2,3.4,2.8,2.9,1
430,157,3.6,3.1,0.2,1.8,0
430,272,2.2,2.2,1.2,1.9,1
431,511,4.5,4.6,0.3,3.0,1
429,831,1.8,2.2,3.1,2.1,0
429,827,1.2,1.1,1.5,1.7,0
429,799,2.5,2.9,1.4,2.7,1
429,819,2.9,2.8,1.1,2.2,0
430,278,2.2,2.0,4.7,3.1,1
432,121,4.6,5.0,2.0,4.0,1
431,512,5.0,4.4,2.9,3.8,1
432,117,5.0,4.3,4.4,4.9,1
430,277,3.9,4.4,3.2,4.1,1
430,154,4.0,4.4,3.1,3.6,1
432,122,4.5,4.0,2.1,3.8,1
432,123,4.4,3.8,4.8,4.8,1
432,125,4.2,3.3,4.9,4.0,0
433,901,0.1,0.3,5.0,1.5,0
434,380,3.5,3.9,2.9,3.8,1
431,513,5.0,4.8,1.0,3.8,1
431,514,4.5,4.9,4.6,4.7,1
433,902,0.2,0.0,3.7,1.5,0
434,422,4.7,4.2,2.8,3.5,0
434,423,4.8,4.2,3.2,4.4,1
431,515,4.4,5.0,1.0,3.3,1
434,424,3.6,3.5,1.9,3.3,1
431,516,5.0,4.7,1.9,3.7,1
431,517,4.5,4.4,4.9,4.2,1
433,905,0.4,0.0,2.3,1.3,0
435,280,1.2,1.2,0.7,0.9,0
435,302,2.5,1.8,2.0,1.8,0
434,425,5.0,5.0,2.2,3.8,0
435,301,1.5,0.6,0.3,0.4,0
434,356,4.9,4.1,1.9,3.8,1
435,303,2.2,1.8,3.5,2.4,0
434,410,3.6,3.5,1.7,3.1,1
434,323,4.4,4.7,0.4,3.0,1
436,2,0.6,0.0,4.3,1.2,0
436,25,1.3,2.3,2.9,2.5,1
433,903,1.6,1.8,2.9,1.8,0
433,908,0.5,0.0,1.2,0.9,0
435,304,1.9,2.8,1.1,2.4,0
436,13,1.6,0.9,4.3,2.5,1
433,909,1.6,1.3,2.4,2.1,1
433,907,1.0,1.0,1.7,1.1,0
436,30,1.1,1.6,3.5,2.4,0
437,469,2.2,3.2,4.3,2.9,1
436,31,0.7,1.6,3.0,2.0,1
433,571,1.2,0.5,1.5,1.5,1
433,910,0.1,0.0,2.9,0.9,0
433,911,1.6,1.3,1.5,1.4,0
436,32,0.1,0.0,3.0,1.5,0
437,466,1.6,1.2,1.5,1.9,0
436,15,0.9,1.8,1.5,1.6,0
437,471,2.0,2.0,2.5,2.6,1
437,470,1.1,0.8,3.6,2.1,0
438,534,4.3,4.5,3.8,4.4,0
437,472,2.2,1.2,4.8,3.0,1
438,715,5.0,4.8,1.2,3.3,1
438,745,4.5,4.7,0.6,3.0,1
439,595,4.2,4.7,3.0,3.7,1
438,744,4.2,4.1,1.3,3.2,1
439,596,3.7,4.3,3.7,4.1,0
439,597,3.1,3.0,2.4,3.2,0
439,598,4.8,4.6,4.0,4.3,0
439,599,3.4,3.4,4.8,4.1,1
440,392,2.9,2.5,1.1,2.6,1
440,393,2.8,2.9,1.5,2.7,1
440,395,2.7,3.0,2.7,2.5,0
438,721,5.0,5.0,1.0,3.3,0
438,748,4.0,4.6,3.1,4.1,1
441,3,3.3,3.6,2.7,3.6,1
440,394,2.6,3.6,1.5,2.7,1
442,786,2.9,2.4,2.2,2.1,0
440,396,3.9,3.4,1.8,2.6,1
441,12,3.8,3.3,3.4,3.4,1
441,23,3.1,2.7,2.6,2.8,1
442,785,2.6,2.2,3.6,2.4,1
442,749,1.3,0.6,4.1,1.5,0
441,158,3.9,4.8,1.9,3.6,1
443,926,3.7,4.2,3.7,3.8,1
442,788,2.4,3.1,3.7,2.8,1
442,428,1.3,2.0,5.0,3.0,1
441,160,4.4,3.6,2.2,3.1,1
441,103,5.0,5.0,0.9,3.2,0
443,925,3.5,3.4,0.5,2.7,1
443,927,3.2,3.6,0.3,2.1,0
443,929,4.9,4.1,0.6,2.8,1
444,968,3.0,3.0,1.1,2.2,0
443,928,3.4,3.0,1.2,2.8,1
442,789,2.8,3.1,1.5,2.6,1
442,790,1.3,0.6,3.1,1.4,0
442,791,1.0,1.0,1.1,1.2,0
442,792,2.8,3.4,3.6,2.9,1
445,782,4.6,4.4,1.0,3.6,1
446,78,3.9,4.6,2.0,3.7,0
445,812,5.0,4.8,0.5,3.4,1
445,781,5.0,4.2,2.0,4.0,0
444,970,3.0,3.4,1.9,2.4,0
445,815,4.1,5.0,1.9,4.1,1
446,230,3.6,4.4,0.9,3.1,1
445,816,5.0,4.4,1.1,3.3,1
446,229,3.1,2.5,1.2,2.0,1
445,817,4.1,3.2,4.8,4.5,1
444,969,2.7,2.4,0.8,2.2,0
444,971,2.9,2.9,4.9,3.1,1
444,972,2.1,2.6,2.9,2.0,0
447,698,5.0,5.0,0.8,3.5,0
447,701,5.0,5.0,1.9,3.6,1
446,232,4.3,5.0,3.6,4.4,1
448,33,2.3,2.2,4.6,2.6,0
448,115,3.0,2.8,0.1,1.9,0
444,973,2.6,2.8,3.4,3.1,1
444,975,1.3,0.8,1.7,1.7,0
444,976,1.2,2.1,1.9,2.0,0
447,700,5.0,5.0,2.0,3.7,1
447,705,5.0,5.0,2.1,4.3,0
449,32,1.5,2.2,2.4,1.8,0
446,233,4.2,4.2,1.7,3.8,1
446,234,4.8,4.0,0.0,2.9,1
446,236,4.6,3.9,3.0,3.3,1
448,116,2.5,2.6,4.3,3.3,1
448,0,2.1,1.8,1.8,1.8,0
447,704,4.1,4.2,4.3,3.7,0
447,706,4.3,4.6,1.5,3.4,1
449,15,1.6,2.2,1.6,1.9,1
447,707,4.3,3.8,1.4,3.5,1
449,18,2.6,2.5,1.4,2.2,1
446,237,4.9,4.1,0.2,3.3,1
448,118,3.3,2.3,1.2,2.3,0
449,7,3.0,2.4,4.0,3.0,0
447,708,5.0,4.7,1.0,3.5,1
449,26,2.0,2.4,2.8,2.2,0
447,709,4.5,3.6,3.4,3.6,0
449,36,1.3,2.2,1.7,1.6,0
447,702,5.0,4.6,3.4,4.7,1
450,126,2.8,3.0,1.0,2.3,0
451,511,2.1,2.7,2.2,2.8,1
451,512,3.0,3.0,4.2,3.7,1
451,513,3.7,3.9,1.6,2.8,1
449,38,2.4,1.5,1.5,2.2,0
452,72,2.2,2.0,3.3,2.4,0
449,39,1.4,2.1,0.7,1.2,0
452,359,3.1,3.5,1.6,2.4,0
449,37,2.9,2.7,1.5,2.0,0
450,131,1.3,1.3,4.0,2.1,0
451,514,2.6,2.7,2.9,2.3,0
452,360,3.4,3.2,2.0,2.5,1
450,130,2.5,2.6,2.7,2.1,0
453,274,3.6,3.3,1.0,2.4,0
453,273,4.3,4.7,1.7,3.7,1
452,358,2.5,2.4,4.0,3.3,1
452,357,2.2,2.6,4.8,2.8,1
452,362,2.3,3.1,3.6,3.5,1
450,133,1.9,1.8,0.2,1.7,0
450,134,2.5,2.7,1.2,1.7,0
453,156,4.8,5.0,0.0,2.8,1
453,157,4.0,3.6,2.1,3.7,1
454,650,4.3,3.3,0.2,2.5,0
454,651,4.7,5.0,2.0,3.7,1
454,331,4.8,5.0,1.9,4.1,1
452,363,3.4,3.4,3.4,3.7,1
450,132,2.1,2.7,0.0,1.8,0
450,135,2.4,1.5,3.0,2.1,0
450,136,1.2,1.7,1.0,1.0,1
450,137,3.0,3.7,3.8,3.9,1
453,272,3.3,3.8,2.0,2.6,1
453,278,3.3,3.9,2.4,2.8,1
454,652,4.6,4.8,1.4,3.4,1
454,343,4.5,3.6,1.3,3.4,1
454,653,4.1,4.6,0.8,3.5,1
455,429,4.7,4.0,0.4,2.8,1
455,430,4.9,5.0,2.9,4.2,1
450,139,1.1,0.9,2.4,1.2,0
456,900,1.2,2.0,3.4,2.7,1
456,904,1.2,1.2,3.9,1.9,0
456,901,1.8,1.0,1.9,1.9,0
455,231,5.0,4.1,1.2,3.1,1
457,763,1.7,0.9,3.1,1.6,0
455,434,5.0,4.8,1.2,3.6,0
455,435,4.3,3.7,1.4,2.9,1
455,436,4.2,3.4,0.6,2.9,1
456,902,2.0,2.0,2.9,2.2,0
456,905,1.1,1.2,3.9,1.7,0
456,903,1.8,1.2,4.9,2.8,0
458,834,1.0,1.0,3.8,1.9,0
458,833,1.1,0.7,4.6,1.9,0
455,437,5.0,4.3,1.1,3.6,1
456,908,1.1,1.0,2.6,1.1,0
456,909,0.6,0.0,2.5,0.8,0
458,853,0.3,0.0,2.3,0.9,0
455,438,5.0,5.0,2.0,4.0,1
459,517,2.9,2.7,1.9,2.6,1
455,208,4.9,4.3,0.9,3.5,1
459,519,1.3,0.7,0.1,0.4,0
455,324,4.1,4.8,3.1,3.7,1
456,907,0.6,0.0,1.7,0.7,0
458,855,1.5,2.2,0.8,1.7,0
458,854,1.0,0.1,3.8,1.9,1
458,856,1.1,1.3,4.3,2.5,1
458,858,1.9,2.1,3.9,2.4,0
459,518,1.3,1.3,4.4,2.0,0
459,520,2.0,1.2,2.5,2.0,1
456,571,1.5,0.7,1.2,1.2,0
460,797,2.0,2.3,3.4,2.2,0
458,857,1.5,0.9,2.8,2.2,0
460,798,0.1,0.0,2.5,0.5,0
458,860,1.8,1.6,2.0,1.4,0
458,859,1.7,0.8,0.2,1.2,0
459,485,2.5,3.1,2.1,2.7,1
459,523,1.9,1.3,0.0,0.8,0
461,14,1.9,1.2,3.8,2.6,1
459,524,2.6,2.8,1.8,2.5,0
461,17,1.2,0.6,2.2,1.0,0
460,800,1.7,2.6,4.2,2.7,0
460,421,0.6,0.8,3.9,1.8,1
462,921,0.7,0.8,3.3,1.3,0
460,801,1.5,1.6,2.1,1.9,0
462,922,1.6,2.0,0.1,1.4,0
462,923,0.7,0.9,0.4,0.8,0
461,24,0.4,1.2,1.4,0.5,0
461,88,1.6,2.4,2.3,2.3,1
463,386,1.5,2.4,0.4,1.9,0
463,389,0.4,0.0,4.6,1.4,0
463,390,1.8,2.0,1.7,2.0,0
460,802,0.9,0.0,0.5,0.6,0
462,924,1.6,1.4,1.7,1.1,0
464,983,1.3,2.2,2.3,2.0,0
464,978,1.7,1.9,2.5,2.3,0
461,89,0.5,0.5,1.4,0.4,0
463,391,0.9,1.7,1.5,1.1,0
463,392,1.6,0.7,0.6,1.3,0
460,803,1.2,0.7,0.6,0.8,0
460,805,0.3,0.0,0.4,0.3,0
460,807,0.3,0.2,0.1,0.0,0
462,926,1.8,1.1,4.7,2.6,0
462,925,1.4,2.0,2.4,1.8,0
464,984,0.7,1.7,1.6,1.4,0
462,927,0.1,1.1,4.5,1.8,0
461,90,0.5,0.3,5.0,2.3,1
461,21,1.9,2.0,3.6,2.6,1
464,985,1.1,1.0,4.6,1.8,0
462,929,1.4,1.3,3.3,1.7,0
465,254,1.3,1.6,3.8,2.5,0
461,22,0.5,0.7,1.8,1.5,0
465,255,1.0,0.4,1.6,1.0,0
461,6,1.2,0.3,3.6,1.6,0
461,92,1.5,1.1,2.4,1.2,0
464,988,1.4,1.1,5.0,2.6,1
462,928,1.2,0.5,2.3,1.2,0
466,688,1.6,0.7,2.3,1.1,0
465,256,0.4,0.0,2.1,0.8,0
464,974,0.8,1.2,2.4,1.9,0
467,670,2.3,1.9,2.1,2.6,1
464,986,0.9,0.8,1.4,1.0,0
464,989,1.0,1.7,3.8,1.9,0
464,990,0.4,0.4,2.4,1.4,0
466,685,2.4,2.0,4.9,3.1,1
465,257,1.6,1.1,2.2,2.0,0
466,689,1.4,1.3,4.0,2.1,1
